,ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
30395,62650.0,27300.0,1.0,1.0,1.0,1.0
30396,62655.0,99999.0,1.0,1.0,0.0,1.0
30397,62656.0,30660.0,1.0,1.0,1.0,1.0
30398,62659.0,44100.0,0.0,1.0,1.0,1.0
30399,62660.0,27300.0,0.0,1.0,0.0,1.0
30400,62661.0,44100.0,1.0,1.0,1.0,1.0
30401,62662.0,44100.0,0.0,1.0,0.0,1.0
30402,62663.0,27300.0,0.0,1.0,0.0,1.0
30403,62664.0,99999.0,1.0,1.0,1.0,1.0
30404,62665.0,27300.0,0.9985185190000001,1.0,1.0,0.99856528
30405,62665.0,99999.0,0.001481481,0.0,0.0,0.00143472
30406,62666.0,30660.0,0.946360153,0.916666667,0.0,0.945054945
30407,62666.0,44100.0,0.053639847000000004,0.083333333,0.0,0.054945055
30408,62667.0,27300.0,0.034843206,0.0,0.0,0.034246575
30409,62667.0,41180.0,0.9651567940000001,1.0,1.0,0.965753425
30410,62668.0,27300.0,1.0,1.0,1.0,1.0
30411,62670.0,27300.0,0.006651885,0.0,0.0,0.006338028000000001
30412,62670.0,44100.0,0.993348115,1.0,1.0,0.9936619720000001
30413,62671.0,30660.0,0.966037736,0.933333333,1.0,0.964412811
30414,62671.0,99999.0,0.033962264,0.066666667,0.0,0.035587189
30415,62672.0,41180.0,0.0,1.0,0.0,1.0
30416,62673.0,44100.0,0.75,0.6,1.0,0.7463768120000001
30417,62673.0,99999.0,0.25,0.4,0.0,0.253623188
30418,62674.0,41180.0,1.0,1.0,1.0,1.0
30419,62675.0,44100.0,0.9983271999999999,1.0,1.0,0.9984871409999999
30420,62675.0,99999.0,0.0016728,0.0,0.0,0.0015128589999999999
30421,62677.0,27300.0,0.000937207,0.0,0.0,0.000913242
30422,62677.0,44100.0,0.999062793,1.0,1.0,0.999086758
30423,62681.0,99999.0,1.0,1.0,1.0,1.0
30424,62682.0,30660.0,0.27560975600000004,0.545454545,0.0,0.28
30425,62682.0,37900.0,0.07804878,0.090909091,0.0,0.077647059
30426,62682.0,99999.0,0.646341463,0.363636364,1.0,0.6423529410000001
30427,62683.0,41180.0,0.0,1.0,0.0,1.0
30428,62684.0,44100.0,1.0,1.0,1.0,1.0
30429,62685.0,41180.0,1.0,1.0,1.0,1.0
30430,62688.0,44100.0,1.0,1.0,1.0,1.0
30431,62689.0,44100.0,0.0,1.0,0.0,1.0
30432,62690.0,41180.0,0.924069479,0.983870968,0.9508196720000001,0.929708223
30433,62690.0,44100.0,0.064019851,0.010752688,0.049180327999999995,0.059239611
30434,62690.0,99999.0,0.01191067,0.005376344,0.0,0.011052166
30435,62691.0,99999.0,1.0,1.0,1.0,1.0
30436,62692.0,27300.0,0.9002057609999999,0.947368421,0.96,0.9056776559999999
30437,62692.0,44100.0,0.099794239,0.052631579000000005,0.04,0.094322344
30438,62693.0,30660.0,0.025,0.0,0.0,0.02375
30439,62693.0,44100.0,0.975,1.0,1.0,0.97625
30440,62694.0,27300.0,1.0,1.0,1.0,1.0
30441,62695.0,27300.0,0.0,1.0,0.0,1.0
30442,62701.0,44100.0,1.0,1.0,1.0,1.0
30443,62702.0,44100.0,1.0,1.0,1.0,1.0
30444,62703.0,44100.0,1.0,1.0,1.0,1.0
30445,62704.0,44100.0,1.0,1.0,1.0,1.0
30446,62705.0,44100.0,1.0,1.0,1.0,1.0
30447,62706.0,44100.0,0.0,1.0,1.0,1.0
30448,62707.0,44100.0,1.0,1.0,1.0,1.0
30449,62708.0,44100.0,1.0,1.0,1.0,1.0
30450,62711.0,44100.0,1.0,1.0,1.0,1.0
30451,62712.0,44100.0,1.0,1.0,1.0,1.0
30452,62715.0,44100.0,0.0,1.0,0.0,1.0
30453,62716.0,44100.0,0.0,0.0,1.0,1.0
30454,62719.0,44100.0,0.0,0.0,1.0,1.0
30455,62721.0,44100.0,0.0,1.0,0.0,1.0
30456,62722.0,44100.0,0.0,1.0,0.0,1.0
30457,62723.0,44100.0,0.0,1.0,0.0,1.0
30458,62726.0,44100.0,0.0,0.0,1.0,1.0
30459,62736.0,44100.0,0.0,0.0,1.0,1.0
30460,62739.0,44100.0,0.0,1.0,0.0,1.0
30461,62756.0,44100.0,0.0,1.0,1.0,1.0
30462,62757.0,44100.0,0.0,1.0,0.0,1.0
30463,62762.0,44100.0,0.0,1.0,0.0,1.0
30464,62763.0,44100.0,0.0,1.0,0.0,1.0
30465,62764.0,44100.0,0.0,0.0,1.0,1.0
30466,62765.0,44100.0,0.0,1.0,0.0,1.0
30467,62766.0,44100.0,0.0,1.0,0.0,1.0
30468,62767.0,44100.0,0.0,1.0,0.0,1.0
30469,62769.0,44100.0,0.0,1.0,0.0,1.0
30470,62776.0,44100.0,0.0,0.0,1.0,1.0
30471,62781.0,44100.0,0.0,0.0,1.0,1.0
30472,62791.0,44100.0,1.0,1.0,1.0,1.0
30473,62796.0,44100.0,0.0,0.0,1.0,1.0
30474,62801.0,16460.0,0.776055684,0.83880597,0.923076923,0.784017999
30475,62801.0,34500.0,0.018932715,0.005970149,0.0,0.017498542
30476,62801.0,41180.0,0.182737819,0.15024875599999998,0.076923077,0.178068494
30477,62801.0,99999.0,0.022273782000000002,0.004975124,0.0,0.020414965
30478,62803.0,99999.0,1.0,1.0,1.0,1.0
30479,62806.0,99999.0,1.0,1.0,1.0,1.0
30480,62807.0,16460.0,1.0,1.0,1.0,1.0
30481,62808.0,34500.0,0.20919175899999998,0.2,0.0,0.20679012300000002
30482,62808.0,99999.0,0.7908082409999999,0.8,1.0,0.793209877
30483,62809.0,99999.0,1.0,1.0,1.0,1.0
30484,62810.0,34500.0,0.99795501,1.0,1.0,0.9980198020000001
30485,62810.0,99999.0,0.00204499,0.0,0.0,0.001980198
30486,62811.0,99999.0,0.0,0.0,1.0,1.0
30487,62812.0,99999.0,1.0,1.0,1.0,1.0
30488,62814.0,34500.0,1.0,1.0,1.0,1.0
30489,62815.0,99999.0,1.0,1.0,1.0,1.0
30490,62816.0,34500.0,1.0,1.0,1.0,1.0
30491,62817.0,99999.0,1.0,1.0,1.0,1.0
30492,62818.0,99999.0,1.0,1.0,1.0,1.0
30493,62819.0,99999.0,1.0,0.0,1.0,1.0
30494,62820.0,99999.0,1.0,1.0,1.0,1.0
30495,62821.0,99999.0,1.0,1.0,1.0,1.0
30496,62822.0,99999.0,1.0,1.0,1.0,1.0
30497,62823.0,99999.0,1.0,1.0,1.0,1.0
30498,62824.0,99999.0,1.0,1.0,1.0,1.0
30499,62825.0,99999.0,0.0,0.0,1.0,1.0
30500,62827.0,99999.0,1.0,1.0,1.0,1.0
30501,62828.0,99999.0,1.0,1.0,1.0,1.0
30502,62829.0,99999.0,0.0,0.0,1.0,1.0
30503,62830.0,16460.0,0.01800554,0.0,0.0,0.017082786000000003
30504,62830.0,34500.0,0.98199446,1.0,1.0,0.9829172140000001
30505,62831.0,99999.0,1.0,1.0,1.0,1.0
30506,62832.0,16060.0,0.011784511999999999,0.0,0.0,0.01062014
30507,62832.0,99999.0,0.9882154879999999,1.0,1.0,0.98937986
30508,62833.0,99999.0,1.0,0.0,1.0,1.0
30509,62834.0,99999.0,0.0,0.0,1.0,1.0
30510,62835.0,99999.0,1.0,1.0,1.0,1.0
30511,62836.0,34500.0,0.056426332,0.0,0.0,0.053571429000000004
30512,62836.0,99999.0,0.943573668,1.0,1.0,0.9464285709999999
30513,62837.0,99999.0,1.0,1.0,1.0,1.0
30514,62838.0,16460.0,0.020470829,0.0,0.0,0.019569472
30515,62838.0,99999.0,0.9795291709999999,1.0,1.0,0.980430528
30516,62839.0,99999.0,1.0,1.0,1.0,1.0
30517,62840.0,99999.0,0.0,0.0,1.0,1.0
30518,62841.0,16060.0,1.0,0.0,1.0,1.0
30519,62842.0,99999.0,1.0,1.0,1.0,1.0
30520,62843.0,99999.0,1.0,1.0,1.0,1.0
30521,62844.0,99999.0,1.0,1.0,1.0,1.0
30522,62846.0,34500.0,1.0,1.0,1.0,1.0
30523,62848.0,99999.0,0.0,0.0,1.0,1.0
30524,62849.0,16460.0,1.0,1.0,1.0,1.0
30525,62850.0,99999.0,1.0,1.0,1.0,1.0
30526,62851.0,16460.0,0.021582734,0.0,0.0,0.020689655
30527,62851.0,34500.0,0.12230215800000001,0.0,0.0,0.117241379
30528,62851.0,99999.0,0.856115108,1.0,1.0,0.8620689659999999
30529,62852.0,99999.0,0.0,0.0,1.0,1.0
30530,62853.0,16460.0,0.995192308,1.0,1.0,0.995283019
30531,62853.0,34500.0,0.004807692,0.0,0.0,0.004716980999999999
30532,62854.0,16460.0,0.9988109390000001,1.0,1.0,0.998875141
30533,62854.0,99999.0,0.0011890610000000002,0.0,0.0,0.001124859
30534,62856.0,99999.0,1.0,0.0,1.0,1.0
30535,62858.0,99999.0,1.0,1.0,1.0,1.0
30536,62859.0,99999.0,1.0,1.0,1.0,1.0
30537,62860.0,99999.0,1.0,1.0,1.0,1.0
30538,62861.0,99999.0,0.0,0.0,1.0,1.0
30539,62862.0,99999.0,1.0,0.0,1.0,1.0
30540,62863.0,99999.0,1.0,1.0,1.0,1.0
30541,62864.0,34500.0,1.0,1.0,1.0,1.0
30542,62865.0,99999.0,1.0,1.0,1.0,1.0
30543,62867.0,99999.0,1.0,1.0,1.0,1.0
30544,62868.0,99999.0,1.0,1.0,1.0,1.0
30545,62869.0,99999.0,1.0,1.0,1.0,1.0
30546,62870.0,16460.0,1.0,1.0,1.0,1.0
30547,62871.0,99999.0,1.0,1.0,1.0,1.0
30548,62872.0,34500.0,1.0,1.0,1.0,1.0
30549,62874.0,99999.0,1.0,1.0,1.0,1.0
30550,62875.0,16460.0,0.985315712,1.0,1.0,0.9858156029999999
30551,62875.0,41180.0,0.014684288,0.0,0.0,0.014184397
30552,62876.0,99999.0,0.0,0.0,1.0,1.0
30553,62877.0,34500.0,0.041509434,0.0,0.0,0.04029304
30554,62877.0,99999.0,0.9584905659999999,1.0,1.0,0.95970696
30555,62878.0,99999.0,1.0,1.0,1.0,1.0
30556,62879.0,99999.0,0.0,0.0,1.0,1.0
30557,62880.0,99999.0,1.0,1.0,1.0,1.0
30558,62881.0,16460.0,1.0,1.0,1.0,1.0
30559,62882.0,16460.0,0.977202073,0.96875,1.0,0.977137177
30560,62882.0,41180.0,0.022797927000000003,0.03125,0.0,0.022862822999999997
30561,62883.0,34500.0,0.7331288340000001,0.7142857140000001,1.0,0.7335329340000001
30562,62883.0,99999.0,0.266871166,0.28571428600000004,0.0,0.26646706600000003
30563,62884.0,99999.0,1.0,1.0,1.0,1.0
30564,62885.0,99999.0,1.0,1.0,1.0,1.0
30565,62886.0,99999.0,1.0,1.0,1.0,1.0
30566,62887.0,99999.0,1.0,1.0,1.0,1.0
30567,62888.0,99999.0,1.0,1.0,1.0,1.0
30568,62889.0,16460.0,0.228971963,0.166666667,0.0,0.22706422
30569,62889.0,34500.0,0.771028037,0.833333333,1.0,0.77293578
30570,62890.0,16060.0,0.207977208,0.10204081599999999,0.0,0.20384351399999998
30571,62890.0,99999.0,0.792022792,0.8979591840000001,1.0,0.7961564859999999
30572,62891.0,99999.0,0.0,0.0,1.0,1.0
30573,62892.0,16460.0,0.9952153109999999,1.0,1.0,0.995454545
30574,62892.0,99999.0,0.004784689,0.0,0.0,0.004545455
30575,62893.0,16460.0,0.56779661,0.7142857140000001,1.0,0.5708333329999999
30576,62893.0,34500.0,0.43220339,0.28571428600000004,0.0,0.42916666700000006
30577,62894.0,34500.0,1.0,1.0,1.0,1.0
30578,62895.0,99999.0,1.0,1.0,1.0,1.0
30579,62896.0,16060.0,0.045581243,0.018672199,0.0,0.042912679
30580,62896.0,99999.0,0.954418757,0.9813278009999999,1.0,0.9570873209999999
30581,62897.0,99999.0,1.0,1.0,1.0,1.0
30582,62898.0,34500.0,1.0,1.0,1.0,1.0
30583,62899.0,16460.0,0.006476684,0.0,0.0,0.006281406999999999
30584,62899.0,99999.0,0.993523316,1.0,1.0,0.993718593
30585,62901.0,16060.0,1.0,1.0,1.0,1.0
30586,62902.0,16060.0,0.9975636170000001,1.0,1.0,0.9978808570000001
30587,62902.0,99999.0,0.002436383,0.0,0.0,0.002119143
30588,62903.0,16060.0,1.0,1.0,1.0,1.0
30589,62905.0,16060.0,0.149350649,0.272727273,0.666666667,0.158385093
30590,62905.0,99999.0,0.8506493509999999,0.727272727,0.333333333,0.8416149070000001
30591,62906.0,99999.0,1.0,1.0,1.0,1.0
30592,62907.0,16060.0,0.9978791090000001,1.0,1.0,0.998129093
30593,62907.0,99999.0,0.002120891,0.0,0.0,0.0018709070000000002
30594,62908.0,37140.0,0.584821429,0.642857143,0.0,0.585774059
30595,62908.0,99999.0,0.415178571,0.35714285700000004,1.0,0.41422594100000004
30596,62909.0,99999.0,1.0,1.0,1.0,1.0
30597,62910.0,37140.0,0.99859944,0.977777778,1.0,0.9979770729999999
30598,62910.0,99999.0,0.00140056,0.022222222000000003,0.0,0.0020229270000000003
30599,62912.0,99999.0,1.0,1.0,1.0,1.0
30600,62914.0,16020.0,1.0,1.0,1.0,1.0
30601,62915.0,16060.0,1.0,0.0,1.0,1.0
30602,62916.0,16060.0,0.768518519,0.923076923,1.0,0.7751479290000001
30603,62916.0,99999.0,0.23148148100000002,0.076923077,0.0,0.22485207100000001
30604,62917.0,16060.0,0.057899902,0.0,0.0,0.055503292999999995
30605,62917.0,99999.0,0.9421000979999999,1.0,1.0,0.944496707
30606,62918.0,16060.0,1.0,1.0,1.0,1.0
30607,62919.0,99999.0,1.0,1.0,1.0,1.0
30608,62920.0,16060.0,0.001571092,0.0,0.0,0.001511716
30609,62920.0,99999.0,0.998428908,1.0,1.0,0.9984882840000001
30610,62921.0,16060.0,0.0,0.0,1.0,1.0
30611,62922.0,16060.0,0.7668557029999999,0.8888888890000001,1.0,0.773058252
30612,62922.0,99999.0,0.233144297,0.111111111,0.0,0.226941748
30613,62923.0,99999.0,1.0,1.0,1.0,1.0
30614,62924.0,16060.0,1.0,1.0,1.0,1.0
30615,62926.0,99999.0,1.0,1.0,1.0,1.0
30616,62927.0,16060.0,1.0,0.0,1.0,1.0
30617,62928.0,99999.0,1.0,0.0,1.0,1.0
30618,62930.0,99999.0,1.0,1.0,1.0,1.0
30619,62931.0,99999.0,1.0,1.0,1.0,1.0
30620,62932.0,16060.0,0.992897727,1.0,1.0,0.9932249320000001
30621,62932.0,99999.0,0.007102273,0.0,0.0,0.006775068
30622,62933.0,16060.0,1.0,1.0,1.0,1.0
30623,62934.0,99999.0,1.0,1.0,1.0,1.0
30624,62935.0,99999.0,1.0,1.0,1.0,1.0
30625,62938.0,99999.0,1.0,1.0,1.0,1.0
30626,62939.0,16060.0,0.022071307000000002,0.166666667,0.0,0.02392877
30627,62939.0,99999.0,0.977928693,0.833333333,1.0,0.97607123
30628,62940.0,16060.0,1.0,1.0,1.0,1.0
30629,62941.0,37140.0,0.33431085,0.375,0.0,0.228515625
30630,62941.0,99999.0,0.66568915,0.625,1.0,0.771484375
30631,62942.0,16060.0,1.0,1.0,1.0,1.0
30632,62943.0,37140.0,0.23053892199999998,0.083333333,0.0,0.224783862
30633,62943.0,99999.0,0.769461078,0.916666667,1.0,0.775216138
30634,62946.0,99999.0,1.0,1.0,1.0,1.0
30635,62947.0,99999.0,1.0,1.0,1.0,1.0
30636,62948.0,16060.0,1.0,1.0,1.0,1.0
30637,62949.0,16060.0,0.0,0.0,1.0,1.0
30638,62950.0,16060.0,1.0,1.0,1.0,1.0
30639,62951.0,16060.0,1.0,1.0,1.0,1.0
30640,62952.0,99999.0,1.0,1.0,1.0,1.0
30641,62953.0,37140.0,0.0,0.0,1.0,1.0
30642,62954.0,99999.0,1.0,1.0,1.0,1.0
30643,62955.0,99999.0,1.0,1.0,1.0,1.0
30644,62956.0,37140.0,0.41018766799999995,0.3,0.0,0.405194805
30645,62956.0,99999.0,0.589812332,0.7,1.0,0.594805195
30646,62957.0,16020.0,0.957446809,0.9285714290000001,0.5,0.952191235
30647,62957.0,99999.0,0.042553191,0.071428571,0.5,0.047808765
30648,62958.0,16060.0,0.906917165,0.9,1.0,0.913312693
30649,62958.0,99999.0,0.093082835,0.1,0.0,0.08668730699999999
30650,62959.0,16060.0,1.0,1.0,1.0,1.0
30651,62960.0,37140.0,1.0,1.0,1.0,1.0
30652,62961.0,99999.0,0.0,0.0,1.0,1.0
30653,62962.0,16020.0,1.0,0.0,1.0,1.0
30654,62963.0,99999.0,1.0,1.0,1.0,1.0
30655,62964.0,99999.0,1.0,1.0,1.0,1.0
30656,62965.0,99999.0,0.0,0.0,1.0,1.0
30657,62966.0,16060.0,1.0,1.0,1.0,1.0
30658,62967.0,99999.0,1.0,1.0,1.0,1.0
30659,62969.0,16020.0,1.0,1.0,1.0,1.0
30660,62970.0,99999.0,1.0,1.0,1.0,1.0
30661,62972.0,99999.0,1.0,1.0,1.0,1.0
30662,62973.0,99999.0,0.0,0.0,1.0,1.0
30663,62974.0,16060.0,1.0,1.0,1.0,1.0
30664,62975.0,16060.0,1.0,1.0,1.0,1.0
30665,62976.0,99999.0,1.0,1.0,1.0,1.0
30666,62977.0,99999.0,1.0,1.0,1.0,1.0
30667,62979.0,99999.0,1.0,1.0,1.0,1.0
30668,62982.0,99999.0,1.0,1.0,1.0,1.0
30669,62983.0,99999.0,1.0,1.0,1.0,1.0
30670,62984.0,99999.0,1.0,1.0,1.0,1.0
30671,62985.0,99999.0,1.0,1.0,1.0,1.0
30672,62987.0,16060.0,0.323353293,0.166666667,0.0,0.32023575600000004
30673,62987.0,99999.0,0.6766467070000001,0.833333333,1.0,0.679764244
30674,62988.0,16020.0,1.0,1.0,1.0,1.0
30675,62990.0,16020.0,1.0,1.0,1.0,1.0
30676,62992.0,16020.0,0.042600897,0.0,0.0,0.039915966000000004
30677,62992.0,99999.0,0.957399103,1.0,1.0,0.9600840340000001
30678,62993.0,16020.0,0.0,0.0,1.0,1.0
30679,62994.0,16060.0,1.0,1.0,1.0,1.0
30680,62995.0,99999.0,1.0,1.0,1.0,1.0
30681,62996.0,99999.0,1.0,1.0,1.0,1.0
30682,62997.0,99999.0,1.0,1.0,1.0,1.0
30683,62998.0,99999.0,1.0,1.0,1.0,1.0
30684,62999.0,99999.0,1.0,1.0,1.0,1.0
30685,63005.0,41180.0,1.0,1.0,1.0,1.0
30686,63006.0,41180.0,1.0,1.0,1.0,1.0
30687,63010.0,41180.0,1.0,1.0,1.0,1.0
30688,63011.0,41180.0,1.0,1.0,1.0,1.0
30689,63012.0,41180.0,1.0,1.0,1.0,1.0
30690,63013.0,41180.0,1.0,1.0,1.0,1.0
30691,63014.0,41180.0,0.883950617,0.896551724,1.0,0.8858447490000001
30692,63014.0,99999.0,0.116049383,0.10344827599999999,0.0,0.114155251
30693,63015.0,41180.0,1.0,1.0,1.0,1.0
30694,63016.0,41180.0,1.0,1.0,1.0,1.0
30695,63017.0,41180.0,1.0,1.0,1.0,1.0
30696,63019.0,41180.0,1.0,1.0,1.0,1.0
30697,63020.0,22100.0,0.0017693239999999999,0.0,0.0,0.00167364
30698,63020.0,41180.0,0.9982306759999999,1.0,1.0,0.99832636
30699,63021.0,41180.0,1.0,1.0,1.0,1.0
30700,63022.0,41180.0,1.0,1.0,1.0,1.0
30701,63023.0,41180.0,1.0,1.0,1.0,1.0
30702,63024.0,41180.0,1.0,1.0,1.0,1.0
30703,63025.0,41180.0,1.0,1.0,1.0,1.0
30704,63026.0,41180.0,1.0,1.0,1.0,1.0
30705,63028.0,22100.0,8.352819999999999e-05,0.0,0.0,7.64584e-05
30706,63028.0,41180.0,0.9753591709999999,0.998910675,1.0,0.9773683000000001
30707,63028.0,99999.0,0.024557299999999997,0.001089325,0.0,0.022555241
30708,63030.0,41180.0,1.0,1.0,1.0,1.0
30709,63031.0,41180.0,1.0,1.0,1.0,1.0
30710,63032.0,41180.0,1.0,1.0,1.0,1.0
30711,63033.0,41180.0,1.0,1.0,1.0,1.0
30712,63034.0,41180.0,1.0,1.0,1.0,1.0
30713,63036.0,22100.0,0.841818182,1.0,1.0,0.842676311
30714,63036.0,99999.0,0.158181818,0.0,0.0,0.15732368900000002
30715,63037.0,41180.0,0.998035363,1.0,1.0,0.9981132079999999
30716,63037.0,99999.0,0.001964637,0.0,0.0,0.0018867920000000002
30717,63038.0,41180.0,1.0,1.0,1.0,1.0
30718,63039.0,41180.0,1.0,1.0,1.0,1.0
30719,63040.0,41180.0,1.0,1.0,1.0,1.0
30720,63041.0,41180.0,1.0,1.0,1.0,1.0
30721,63042.0,41180.0,1.0,1.0,1.0,1.0
30722,63043.0,41180.0,1.0,1.0,1.0,1.0
30723,63044.0,41180.0,1.0,1.0,1.0,1.0
30724,63045.0,41180.0,0.0,1.0,1.0,1.0
30725,63047.0,41180.0,0.0,0.0,1.0,1.0
30726,63048.0,41180.0,1.0,1.0,1.0,1.0
30727,63049.0,41180.0,1.0,1.0,1.0,1.0
30728,63050.0,41180.0,1.0,1.0,1.0,1.0
30729,63051.0,41180.0,1.0,1.0,1.0,1.0
30730,63052.0,41180.0,1.0,1.0,1.0,1.0
30731,63053.0,41180.0,0.0,0.0,1.0,1.0
30732,63055.0,41180.0,1.0,1.0,1.0,1.0
30733,63056.0,41180.0,1.0,1.0,1.0,1.0
30734,63057.0,41180.0,0.0,0.0,1.0,1.0
30735,63060.0,41180.0,1.0,1.0,1.0,1.0
30736,63061.0,41180.0,1.0,1.0,1.0,1.0
30737,63065.0,41180.0,0.0,0.0,1.0,1.0
30738,63066.0,41180.0,0.0,0.0,1.0,1.0
30739,63068.0,41180.0,1.0,1.0,1.0,1.0
30740,63069.0,41180.0,1.0,1.0,1.0,1.0
30741,63070.0,41180.0,1.0,1.0,1.0,1.0
30742,63071.0,99999.0,1.0,1.0,1.0,1.0
30743,63072.0,41180.0,1.0,1.0,1.0,1.0
30744,63073.0,41180.0,1.0,1.0,1.0,1.0
30745,63074.0,41180.0,1.0,1.0,1.0,1.0
30746,63077.0,41180.0,1.0,1.0,1.0,1.0
30747,63079.0,41180.0,0.0,0.0,1.0,1.0
30748,63080.0,41180.0,0.845548915,0.914700544,0.736842105,0.8492097390000001
30749,63080.0,99999.0,0.154451085,0.085299456,0.263157895,0.150790261
30750,63084.0,41180.0,1.0,1.0,1.0,1.0
30751,63087.0,22100.0,0.894291755,0.75,0.8,0.892116183
30752,63087.0,41180.0,0.105708245,0.25,0.2,0.10788381699999999
30753,63088.0,41180.0,1.0,1.0,1.0,1.0
30754,63089.0,41180.0,1.0,1.0,1.0,1.0
30755,63090.0,41180.0,1.0,1.0,1.0,1.0
30756,63091.0,41180.0,0.096923077,0.0,0.0,0.09170305699999999
30757,63091.0,99999.0,0.903076923,1.0,1.0,0.908296943
30758,63101.0,41180.0,1.0,1.0,1.0,1.0
30759,63102.0,41180.0,1.0,1.0,1.0,1.0
30760,63103.0,41180.0,1.0,1.0,1.0,1.0
30761,63104.0,41180.0,1.0,1.0,1.0,1.0
30762,63105.0,41180.0,1.0,1.0,1.0,1.0
30763,63106.0,41180.0,1.0,1.0,1.0,1.0
30764,63107.0,41180.0,1.0,1.0,1.0,1.0
30765,63108.0,41180.0,1.0,1.0,1.0,1.0
30766,63109.0,41180.0,1.0,1.0,1.0,1.0
30767,63110.0,41180.0,1.0,1.0,1.0,1.0
30768,63111.0,41180.0,1.0,1.0,1.0,1.0
30769,63112.0,41180.0,1.0,1.0,1.0,1.0
30770,63113.0,41180.0,1.0,1.0,1.0,1.0
30771,63114.0,41180.0,1.0,1.0,1.0,1.0
30772,63115.0,41180.0,1.0,1.0,1.0,1.0
30773,63116.0,41180.0,1.0,1.0,1.0,1.0
30774,63117.0,41180.0,1.0,1.0,1.0,1.0
30775,63118.0,41180.0,1.0,1.0,1.0,1.0
30776,63119.0,41180.0,1.0,1.0,1.0,1.0
30777,63120.0,41180.0,1.0,1.0,1.0,1.0
30778,63121.0,41180.0,1.0,1.0,1.0,1.0
30779,63122.0,41180.0,1.0,1.0,1.0,1.0
30780,63123.0,41180.0,1.0,1.0,1.0,1.0
30781,63124.0,41180.0,1.0,1.0,1.0,1.0
30782,63125.0,41180.0,1.0,1.0,1.0,1.0
30783,63126.0,41180.0,1.0,1.0,1.0,1.0
30784,63127.0,41180.0,1.0,1.0,1.0,1.0
30785,63128.0,41180.0,1.0,1.0,1.0,1.0
30786,63129.0,41180.0,1.0,1.0,1.0,1.0
30787,63130.0,41180.0,1.0,1.0,1.0,1.0
30788,63131.0,41180.0,1.0,1.0,1.0,1.0
30789,63132.0,41180.0,1.0,1.0,1.0,1.0
30790,63133.0,41180.0,1.0,1.0,1.0,1.0
30791,63134.0,41180.0,1.0,1.0,1.0,1.0
30792,63135.0,41180.0,1.0,1.0,1.0,1.0
30793,63136.0,41180.0,1.0,1.0,1.0,1.0
30794,63137.0,41180.0,1.0,1.0,1.0,1.0
30795,63138.0,41180.0,1.0,1.0,1.0,1.0
30796,63139.0,41180.0,1.0,1.0,1.0,1.0
30797,63140.0,41180.0,1.0,1.0,1.0,1.0
30798,63141.0,41180.0,1.0,1.0,1.0,1.0
30799,63143.0,41180.0,1.0,1.0,1.0,1.0
30800,63144.0,41180.0,1.0,1.0,1.0,1.0
30801,63145.0,41180.0,1.0,1.0,1.0,1.0
30802,63146.0,41180.0,1.0,1.0,1.0,1.0
30803,63147.0,41180.0,1.0,1.0,1.0,1.0
30804,63150.0,41180.0,0.0,0.0,1.0,1.0
30805,63151.0,41180.0,1.0,1.0,1.0,1.0
30806,63155.0,41180.0,0.0,1.0,1.0,1.0
30807,63156.0,41180.0,1.0,1.0,1.0,1.0
30808,63160.0,41180.0,0.0,1.0,0.0,1.0
30809,63164.0,41180.0,0.0,1.0,0.0,1.0
30810,63166.0,41180.0,1.0,1.0,1.0,1.0
30811,63167.0,41180.0,0.0,1.0,0.0,1.0
30812,63171.0,41180.0,0.0,0.0,1.0,1.0
30813,63177.0,41180.0,1.0,1.0,1.0,1.0
30814,63178.0,41180.0,1.0,1.0,1.0,1.0
30815,63180.0,41180.0,0.0,0.0,1.0,1.0
30816,63182.0,41180.0,0.0,0.0,1.0,1.0
30817,63301.0,41180.0,1.0,1.0,1.0,1.0
30818,63302.0,41180.0,1.0,1.0,1.0,1.0
30819,63303.0,41180.0,1.0,1.0,1.0,1.0
30820,63304.0,41180.0,1.0,1.0,1.0,1.0
30821,63330.0,99999.0,1.0,1.0,1.0,1.0
30822,63332.0,41180.0,1.0,1.0,1.0,1.0
30823,63333.0,41180.0,0.028871391,0.0,0.0,0.027989822
30824,63333.0,99999.0,0.9711286090000001,1.0,1.0,0.972010178
30825,63334.0,41180.0,0.010566763,0.0,0.0,0.009164120999999999
30826,63334.0,99999.0,0.9894332370000001,1.0,1.0,0.990835879
30827,63336.0,99999.0,1.0,1.0,1.0,1.0
30828,63338.0,41180.0,1.0,1.0,1.0,1.0
30829,63339.0,99999.0,1.0,1.0,1.0,1.0
30830,63341.0,41180.0,1.0,1.0,1.0,1.0
30831,63342.0,41180.0,0.0,0.0,1.0,1.0
30832,63343.0,41180.0,0.993128722,1.0,1.0,0.993689525
30833,63343.0,99999.0,0.006871278000000001,0.0,0.0,0.006310475
30834,63344.0,41180.0,0.36144578299999996,0.09677419400000001,0.0,0.347770701
30835,63344.0,99999.0,0.638554217,0.9032258059999999,1.0,0.652229299
30836,63345.0,33020.0,1.0,1.0,1.0,1.0
30837,63346.0,41180.0,0.0,0.0,1.0,1.0
30838,63347.0,41180.0,1.0,1.0,1.0,1.0
30839,63348.0,41180.0,1.0,1.0,1.0,1.0
30840,63349.0,41180.0,1.0,1.0,1.0,1.0
30841,63350.0,99999.0,1.0,1.0,1.0,1.0
