ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
02916,39300,1,1,1,1
02917,39300,1,1,1,1
02918,39300,0,0,1,1
02919,39300,1,1,1,1
02920,39300,1,1,1,1
02921,39300,1,1,1,1
02940,39300,1,1,1,1
03031,31700,1,1,1,1
03032,40484,1,1,1,1
03033,31700,1,1,1,1
03034,18180,0.014945652,0,0,0.014397906
03034,40484,0.985054348,1,1,0.985602094
03036,40484,1,1,1,1
03037,18180,0.003584229,0,0,0.003452244
03037,40484,0.996415771,1,1,0.996547756
03038,40484,1,1,1,1
03041,40484,0,0,1,1
03042,40484,1,1,1,1
03043,31700,1,1,1,1
03044,40484,1,1,1,1
03045,18180,0.00056872,0,0,0.000521739
03045,31700,0.99943128,1,1,0.999478261
03046,18180,1,1,1,1
03047,31700,1,1,1,1
03048,31700,1,1,1,1
03049,31700,1,1,1,1
03051,31700,1,1,1,1
03052,31700,1,1,1,1
03053,40484,1,1,1,1
03054,31700,1,1,1,1
03055,31700,1,1,1,1
03057,31700,1,1,1,1
03060,31700,1,1,1,1
03061,31700,1,1,1,1
03062,31700,1,1,1,1
03063,31700,1,1,1,1
03064,31700,1,1,1,1
03070,31700,1,1,1,1
03071,31700,1,1,1,1
03073,40484,1,1,1,1
03076,31700,0.99944629,1,1,0.999497908
03076,40484,0.00055371,0,0,0.000502092
03077,40484,1,1,1,1
03079,31700,0.000376903,0,0,0.000308318
03079,40484,0.999623097,1,1,0.999691682
03082,31700,1,1,1,1
03084,31700,1,1,1,1
03086,31700,1,1,1,1
03087,31700,0.000760023,0,0,0.000704597
03087,40484,0.999239977,1,1,0.999295403
03101,31700,1,1,1,1
03102,18180,0.000752806,0,0,0.000675593
03102,31700,0.999247194,1,1,0.999324407
03103,31700,0.999934482,0.956606218,0.994140625,0.995849924
03103,40484,6.55179E-05,0.043393782,0.005859375,0.004150076
03104,18180,0.00291743,0,0,0.002640467
03104,31700,0.996675487,1,1,0.996991096
03104,40484,0.000407083,0,0,0.000368437
03105,31700,1,1,1,1
03106,18180,0.99845798,1,1,0.998660236
03106,31700,0.00154202,0,0,0.001339764
03108,31700,1,1,1,1
03109,31700,1,1,1,1
03110,31700,1,1,1,1
03111,31700,0,0,1,1
03215,17200,1,1,1,1
03216,18180,1,1,1,1
03217,17200,0.991721854,1,1,0.992492492
03217,29060,0.008278146,0,0,0.007507508
03218,29060,1,1,1,1
03220,18180,0.011111111,0,0,0.010032458
03220,29060,0.988888889,1,1,0.989967542
03221,18180,1,1,1,1
03222,17200,0.998355263,0.993421053,1,0.998220113
03222,18180,0.001644737,0.006578947,0,0.001779887
03223,17200,1,1,1,1
03224,18180,1,1,1,1
03225,29060,0.999383477,1,1,0.999388753
03225,40484,0.000616523,0,0,0.000611247
03226,29060,1,1,1,1
03227,99999,1,1,1,1
03229,18180,1,1,1,1
03230,18180,1,1,1,1
03231,18180,0,0,1,1
03233,18180,1,0,1,1
03234,18180,1,1,1,1
03235,18180,1,1,1,1
03237,18180,0.002219756,0,0,0.002183406
03237,29060,0.997780244,1,1,0.997816594
03238,17200,0,0,1,1
03240,17200,1,1,1,1
03241,17200,1,1,1,1
03242,18180,1,1,1,1
03243,17200,0.043378995,0.25,0,0.044742729
03243,18180,0.956621005,0.75,1,0.955257271
03244,17200,0.005950413,0,0,0.005721551
03244,31700,0.994049587,1,1,0.994278449
03245,17200,1,1,1,1
03246,29060,1,1,1,1
03249,29060,1,1,1,1
03251,17200,1,1,1,1
03252,29060,0,0,1,1
03253,29060,1,1,1,1
03254,29060,0.001908397,0,0,0.001780944
03254,99999,0.998091603,1,1,0.998219056
03255,18180,1,1,1,1
03256,29060,1,1,1,1
03257,17200,0.016949153,0,0,0.015429831
03257,18180,0.983050847,1,1,0.984570169
03258,18180,1,1,1,1
03259,99999,1,0,1,1
03260,18180,1,0,1,1
03261,18180,0.007629428,0,0.08,0.008209338
03261,40484,0.992370572,1,0.92,0.991790662
03262,17200,1,1,1,1
03263,18180,0.988416988,1,1,0.98969578
03263,29060,0.011583012,0,0,0.01030422
03264,17200,1,1,1,1
03266,17200,1,1,1,1
03268,18180,1,1,1,1
03269,29060,1,1,1,1
03273,18180,1,0,1,1
03275,18180,1,1,1,1
03276,18180,0.542121467,0.180904523,0.415841584,0.501557632
03276,29060,0.457878533,0.819095477,0.584158416,0.498442368
03278,18180,1,1,1,1
03279,17200,1,1,1,1
03280,17200,0.962894249,1,1,0.963436929
03280,28300,0.037105751,0,0,0.036563071
03281,31700,1,1,1,1
03282,17200,1,1,1,1
03284,17200,1,0,1,1
03285,17200,1,1,1,1
03287,18180,1,1,1,1
03289,29060,0,0,1,1
03290,40484,1,1,1,1
03291,40484,1,1,1,1
03299,29060,0,1,0,1
03301,18180,1,1,1,1
03302,18180,1,1,1,1
03303,18180,1,1,1,1
03304,18180,1,1,1,1
03305,18180,0,0,1,1
03307,18180,1,1,1,1
03431,28300,1,1,1,1
03435,28300,0,1,0,1
03440,31700,1,1,1,1
03441,28300,1,1,1,1
03442,31700,1,1,1,1
03443,28300,1,1,1,1
03444,28300,1,1,1,1
03445,28300,1,1,1,1
03446,28300,1,1,1,1
03447,28300,1,1,1,1
03448,28300,1,1,1,1
03449,31700,1,1,1,1
03450,28300,1,1,1,1
03451,28300,1,1,1,1
03452,28300,1,1,1,1
03455,28300,1,1,1,1
03456,28300,1,1,1,1
03457,28300,1,1,0,1
03458,31700,1,1,1,1
03461,28300,1,1,1,1
03462,28300,1,0,1,1
03464,28300,1,1,1,1
03465,28300,1,1,1,1
03466,28300,1,1,1,1
03467,28300,1,1,1,1
03468,31700,0,1,1,1
03469,28300,0,0,1,1
03470,28300,1,1,1,1
03561,17200,1,1,1,1
03570,13620,1,1,1,1
03574,17200,1,1,1,1
03575,13620,0,1,1,1
03576,13620,1,1,1,1
03579,13620,1,1,1,1
03580,17200,1,1,1,1
03581,13620,1,1,1,1
03582,13620,1,1,1,1
03583,13620,1,1,1,1
03584,13620,1,1,1,1
03585,17200,1,1,1,1
03586,17200,1,1,1,1
03588,13620,1,1,1,1
03589,13620,0,1,1,1
03590,13620,1,1,1,1
03592,13620,1,1,1,1
03593,13620,1,1,1,1
03595,13620,1,0,1,1
03597,13620,0,0,1,1
03598,13620,0.996686913,1,1,0.996958946
03598,17200,0.003313087,0,0,0.003041054
03601,17200,1,0,1,1
03602,17200,0.222429907,0.35483871,0,0.224324324
03602,28300,0.777570093,0.64516129,1,0.775675676
03603,17200,1,1,1,1
03604,28300,0,0,1,1
03605,17200,1,1,1,1
03607,17200,0.948717949,0,1,0.951219512
03607,28300,0.051282051,0,0,0.048780488
03608,28300,1,1,1,1
03609,28300,1,1,1,1
03740,17200,1,1,1,1
03741,17200,1,1,1,1
03743,17200,1,1,1,1
03745,17200,1,1,1,1
03746,17200,0,0,1,1
03748,17200,1,1,1,1
03749,17200,0,0,1,1
03750,17200,1,0,1,1
03751,17200,1,0,1,1
03752,17200,1,1,1,1
03753,17200,1,1,1,1
03754,17200,0,0,1,1
03755,17200,1,1,1,1
03756,17200,0,1,0,1
03765,17200,1,1,1,1
03766,17200,1,1,1,1
03768,17200,1,1,1,1
03769,17200,0,0,1,1
03770,17200,1,1,1,1
03771,17200,1,1,1,1
03773,17200,1,1,1,1
03774,17200,1,1,1,1
03777,17200,1,1,1,1
03779,17200,1,1,1,1
03780,17200,1,1,1,1
03781,17200,1,1,1,1
03782,17200,0.999200639,1,1,0.99924642
03782,18180,0.000799361,0,0,0.00075358
03784,17200,1,1,1,1
03785,17200,1,1,1,1
03801,40484,1,1,1,1
03802,40484,1,1,1,1
03803,40484,0,0,1,1
03804,38860,0,1,1,1
03809,29060,0.997632202,1,1,0.997718631
03809,40484,0.002367798,0,0,0.002281369
03810,29060,1,1,1,1
03811,40484,1,1,1,1
03812,99999,1,1,1,1
03813,99999,1,1,1,1
03814,99999,1,1,1,1
03816,99999,1,1,1,1
03817,99999,1,1,1,1
03818,99999,1,1,1,1
03819,40484,1,1,1,1
03820,40484,1,1,1,1
03822,40484,0,0,1,1
03823,40484,1,1,1,1
03824,40484,1,1,1,1
03825,40484,1,1,1,1
03826,40484,1,1,1,1
03827,40484,1,1,1,1
03830,99999,1,1,1,1
03832,99999,1,0,1,1
03833,40484,1,1,1,1
03835,40484,1,1,1,1
03836,99999,1,1,1,1
03837,29060,1,1,1,1
03838,99999,1,1,1,1
03839,40484,1,1,1,1
03840,40484,1,1,1,1
03841,40484,1,1,1,1
03842,40484,1,1,1,1
03843,40484,1,1,1,1
03844,40484,1,1,1,1
03845,99999,1,1,1,1
03846,99999,1,1,1,1
03847,99999,0,0,1,1
03848,40484,1,1,1,1
03849,99999,1,1,1,1
03850,99999,1,0,1,1
03851,40484,1,1,1,1
03852,40484,1,0,1,1
03853,99999,1,1,1,1
03854,40484,1,1,1,1
03855,40484,1,1,1,1
03856,40484,1,1,1,1
03857,40484,1,1,1,1
03858,40484,1,1,1,1
03859,40484,0,0,1,1
03860,99999,1,1,1,1
03861,40484,1,1,1,1
03862,40484,1,1,1,1
03864,99999,1,1,1,1
03865,40484,1,1,1,1
03867,40484,1,1,1,1
03868,40484,1,1,1,1
03869,40484,1,1,1,1
03870,40484,1,1,1,1
03871,40484,1,1,1,1
03872,99999,1,1,1,1
03873,40484,1,1,1,1
03874,40484,1,1,1,1
03875,99999,1,1,1,1
03878,40484,1,1,1,1
03882,99999,1,1,1,1
03883,99999,1,1,1,1
03884,40484,1,1,1,1
03885,40484,1,1,1,1
03886,99999,1,1,1,1
03887,40484,0.892688679,0.5,0,0.888888889
03887,99999,0.107311321,0.5,1,0.111111111
03890,99999,1,1,1,1
03894,99999,1,1,1,1
03896,99999,1,1,1,1
03897,99999,1,0,0,1
03901,38860,1,1,1,1
03902,38860,1,1,1,1
03903,38860,1,1,1,1
03904,38860,1,1,1,1
03905,38860,1,1,1,1
03906,38860,1,1,1,1
03907,38860,1,1,1,1
03908,38860,1,1,1,1
03909,38860,1,1,1,1
03910,38860,1,1,1,1
03911,38860,1,1,1,1
04001,38860,1,1,1,1
04002,38860,1,1,1,1
04003,38860,1,1,1,1
04004,38860,0,0,1,1
04005,38860,1,1,1,1
04006,38860,0,0,1,1
04008,38860,1,1,1,1
04009,38860,0.998909884,1,1,0.999037227
04009,99999,0.001090116,0,0,0.000962773
04010,99999,1,1,1,1
04011,38860,1,1,1,1
04013,38860,0,0,1,1
04014,38860,0,0,1,1
04015,30340,0.002350176,0.02,0,0.002828054
04015,38860,0.997649824,0.98,1,0.997171946
04016,99999,0,0,1,1
04017,38860,1,1,1,1
04019,38860,0,1,0,1
04020,38860,1,1,1,1
04021,38860,1,1,1,1
04022,99999,1,1,1,1
04024,38860,1,1,1,1
04027,38860,1,1,1,1
04028,38860,0,0,1,1
04029,38860,1,1,1,1
04030,38860,1,1,1,1
04032,38860,1,1,1,1
04033,38860,0,0,1,1
04034,38860,0,1,0,1
04037,99999,1,1,1,1
04038,38860,1,1,1,1
04039,38860,1,1,1,1
04040,38860,0.85,1,0.857142857,0.851395198
04040,99999,0.15,0,0.142857143,0.148604802
04041,99999,1,1,1,1
04042,38860,1,1,1,1
04043,38860,1,1,1,1
04046,38860,1,1,1,1
04047,38860,1,1,1,1
04048,38860,1,1,1,1
04049,38860,1,1,1,1
04050,38860,1,1,1,1
04051,99999,1,1,1,1
04054,38860,0,0,1,1
04055,38860,1,1,1,1
04056,38860,1,0,1,1
04057,38860,0,0,1,1
04061,38860,1,1,1,1
04062,38860,1,1,1,1
04063,38860,1,0,1,1
04064,38860,1,1,1,1
04066,38860,1,1,1,1
04068,99999,1,1,1,1
04069,38860,1,1,1,1
04070,38860,1,1,1,1
04071,38860,1,1,1,1
04072,38860,1,1,1,1
04073,38860,1,1,1,1
04074,38860,1,1,1,1
04076,38860,1,1,1,1
04077,38860,0,0,1,1
04078,38860,0,0,1,1
04079,38860,1,1,1,1
04082,38860,0,0,1,1
04083,38860,1,1,1,1
04084,38860,1,1,1,1
04085,38860,1,1,1,1
04086,38860,1,1,1,1
04087,38860,1,1,1,1
04088,99999,1,1,1,1
04090,38860,1,1,1,1
04091,38860,1,1,1,1
04092,38860,1,1,1,1
04093,38860,1,1,1,1
04094,38860,0,0,1,1
04095,38860,1,1,1,1
04096,38860,1,1,1,1
04097,38860,1,1,1,1
04098,38860,1,1,1,1
04101,38860,1,1,1,1
04102,38860,1,1,1,1
04103,38860,1,1,1,1
04104,38860,1,1,1,1
04105,38860,1,1,1,1
04106,38860,1,1,1,1
04107,38860,1,1,1,1
04108,38860,1,1,1,1
04109,38860,1,0,0,1
04110,38860,1,1,1,1
04112,38860,1,1,1,1
04116,38860,1,1,1,1
04122,38860,0,1,0,1
04123,38860,0,1,0,1
04124,38860,0,1,0,1
04210,30340,1,1,1,1
04216,99999,1,1,1,1
04217,99999,1,1,1,1
04219,99999,1,1,1,1
04220,30340,0.00154321,0,0,0.001509434
04220,99999,0.99845679,1,1,0.998490566
04221,99999,1,1,1,1
04222,30340,0.986241401,1,1,0.986428131
04222,38860,0.013758599,0,0,0.013571869
04223,30340,0,0,1,1
04224,99999,1,1,1,1
04225,99999,0,0,1,1
04226,99999,1,0,1,1
04227,99999,0,0,1,1
04228,30340,0,0,1,1
04230,30340,0,0,1,1
04231,99999,1,1,1,1
04234,99999,0,0,1,1
04236,30340,1,1,1,1
04237,99999,1,0,1,1
04238,99999,1,1,1,1
04239,30340,0.000457038,0,0,0.00041876
04239,99999,0.999542962,1,1,0.99958124
04240,30340,1,1,1,1
04250,30340,1,1,1,1
04252,30340,0.997770843,1,1,0.99796334
04252,38860,0.002229157,0,0,0.00203666
04253,30340,1,1,1,1
04254,12300,0.001914486,0,0,0.001709402
04254,30340,0.998085514,1,1,0.998290598
04255,99999,1,1,1,1
04256,30340,1,1,1,1
04257,99999,1,1,1,1
04258,30340,0.997993982,1,1,0.998023715
04258,99999,0.002006018,0,0,0.001976285
04259,12300,0.999216301,1,1,0.999262537
04259,30340,0.000783699,0,0,0.000737463
04260,30340,0.001850139,0,0,0.001717475
04260,38860,0.998149861,1,1,0.998282525
04261,99999,1,1,1,1
04262,99999,1,0,1,1
04263,30340,1,1,1,1
04265,12300,1,1,1,1
04266,30340,0,0,1,1
04267,99999,0,0,1,1
04268,99999,1,1,1,1
04270,30340,0.004050074,0,0,0.003831418
04270,99999,0.995949926,1,1,0.996168582
04271,99999,0,0,1,1
04274,30340,1,1,1,1
04275,99999,1,1,1,1
04276,99999,1,1,1,1
04280,30340,1,1,1,1
04281,99999,1,1,1,1
04282,30340,1,1,1,1
04284,12300,1,1,1,1
04285,99999,1,1,1,1
04286,99999,0,0,1,1
04287,38860,1,1,1,1
04288,30340,0,0,1,1
04289,99999,1,1,1,1
04290,99999,1,1,1,1
04291,30340,0,0,1,1
04292,99999,1,1,1,1
04294,99999,1,1,1,1
04330,12300,1,1,1,1
04332,12300,1,1,1,1
04333,12300,0,0,1,1
04336,12300,0,1,0,1
04338,12300,1,1,1,1
04341,99999,0,0,1,1
04342,99999,1,1,1,1
04343,12300,0,0,1,1
04344,12300,1,1,1,1
04345,12300,0.999629492,1,1,0.999663243
04345,38860,0.000370508,0,0,0.000336757
04346,12300,1,1,1,1
04347,12300,1,1,1,1
04348,99999,1,1,1,1
04349,12300,1,1,1,1
04350,12300,1,1,1,1
04351,12300,1,1,1,1
04352,12300,1,1,1,1
04353,12300,0.026288118,0,0.090909091,0.026639344
04353,99999,0.973711882,1,0.909090909,0.973360656
04354,99999,1,1,1,1
04355,12300,1,1,1,1
04357,12300,0.001855288,0,0,0.001690141
04357,38860,0.998144712,1,1,0.998309859
04358,12300,1,1,1,1
04359,12300,1,0,1,1
04360,12300,1,0,1,1
04363,12300,1,1,1,1
04364,12300,1,1,1,1
04401,12620,1,1,1,1
04402,12620,1,1,1,1
04406,99999,1,1,1,1
04408,99999,1,1,1,1
04410,12620,1,1,1,1
04411,12620,1,1,1,1
04412,12620,1,1,1,1
04413,99999,1,1,1,1
04414,99999,1,1,1,1
04415,99999,1,0,1,1
04416,99999,1,1,1,1
04417,12620,1,0,1,1
04418,12620,1,1,1,1
04419,12620,1,1,1,1
04420,99999,1,0,1,1
04421,99999,1,0,1,1
04422,12620,1,1,1,1
04424,99999,1,1,1,1
04426,99999,1,1,1,1
04427,12620,1,1,1,1
04428,12620,1,1,1,1
04429,12620,0.643240605,0.846153846,0.733333333,0.651831247
04429,99999,0.356759395,0.153846154,0.266666667,0.348168753
04430,12620,1,1,1,1
04431,99999,0,0,1,1
04434,12620,1,1,1,1
04435,12620,1,1,1,1
04438,99999,1,1,1,1
04441,99999,1,1,1,1
04442,99999,1,1,1,1
04443,99999,1,1,1,1
04444,12620,1,1,1,1
04448,12620,1,1,1,1
04449,12620,1,1,1,1
04450,12620,1,1,1,1
04451,12620,0.670588235,0.166666667,0.666666667,0.653631285
04451,99999,0.329411765,0.833333333,0.333333333,0.346368715
04453,12620,0.997142857,1,1,0.997229917
04453,99999,0.002857143,0,0,0.002770083
04454,99999,1,0,1,1
04455,12620,1,1,1,1
04456,12620,1,1,1,1
04457,12620,1,1,1,1
04459,12620,0.925266904,1,1,0.931596091
04459,99999,0.074733096,0,0,0.068403909
04460,12620,1,1,1,1
04461,12620,1,1,1,1
04462,12620,1,1,1,1
04463,99999,1,1,1,1
04464,99999,1,1,1,1
04468,12620,1,1,1,1
04469,12620,0,1,0,1
04471,99999,1,1,1,1
04472,99999,1,1,1,1
04473,12620,1,1,1,1
04474,12620,1,1,1,1
04475,12620,1,1,1,1
04476,99999,1,1,1,1
04478,99999,1,1,1,1
04479,99999,1,1,1,1
04481,99999,1,1,1,1
04485,99999,0,0,1,1
04487,12620,1,1,1,1
04488,12620,1,1,1,1
04489,12620,1,0,1,1
04490,99999,1,1,1,1
04491,99999,0,0,1,1
04492,99999,1,1,1,1
04493,12620,1,1,1,1
04495,12620,1,1,1,1
04496,99999,1,1,1,1
04497,12620,0.029411765,0.181818182,0,0.037037037
04497,99999,0.970588235,0.818181818,1,0.962962963
04530,38860,1,1,1,1
04535,99999,1,1,1,1
04537,99999,1,1,1,1
04538,99999,1,1,1,1
04539,99999,1,1,1,1
04541,99999,1,0,1,1
04543,99999,1,1,1,1
04544,99999,1,1,1,1
04547,99999,1,1,1,1
04548,38860,1,1,1,1
04549,99999,0,0,1,1
04551,99999,1,1,1,1
04553,99999,1,1,1,1
04554,99999,1,1,1,1
04555,99999,1,1,1,1
04556,99999,1,1,1,1
04558,99999,1,1,1,1
04562,38860,1,1,1,1
04563,99999,1,1,1,1
04564,99999,1,1,1,1
04565,38860,0,0,1,1
04568,99999,1,1,1,1
04570,99999,0,0,1,1
04571,99999,1,1,1,1
04572,99999,1,1,1,1
04573,99999,1,1,1,1
04574,99999,1,1,1,1
04575,99999,1,0,1,1
04576,99999,1,1,1,1
04578,99999,1,1,1,1
04579,38860,1,1,1,1
04605,99999,1,1,1,1
04606,99999,1,1,1,1
04607,99999,1,1,1,1
04609,99999,1,1,1,1
04611,99999,1,0,1,1
04612,99999,1,1,1,1
04613,99999,1,1,1,1
04614,99999,1,1,1,1
04616,99999,1,1,1,1
04617,99999,1,1,1,1
04619,99999,1,1,1,1
04622,99999,1,1,1,1
04623,99999,1,1,1,1
04624,99999,1,1,1,1
04625,99999,0,0,1,1
04626,99999,1,1,1,1
04627,99999,1,1,1,1
04628,99999,1,1,1,1
04629,99999,0,0,1,1
04630,99999,1,1,1,1
04631,99999,1,1,1,1
04634,99999,1,1,1,1
04635,99999,0,0,1,1
04637,99999,0,0,1,1
04640,99999,1,1,1,1
04642,99999,1,1,1,1
04643,99999,1,1,1,1
04644,99999,0,0,1,1
04645,99999,0,0,1,1
04646,99999,0,0,1,1
04648,99999,1,1,1,1
04649,99999,1,1,1,1
04650,99999,1,1,1,1
04652,99999,1,1,1,1
04653,99999,1,1,1,1
04654,99999,1,1,1,1
04655,99999,1,1,1,1
04657,99999,1,1,1,1
04658,99999,1,1,1,1
04660,99999,1,1,1,1
04662,99999,1,1,1,1
04664,99999,1,1,1,1
04666,99999,1,1,1,1
04667,99999,1,1,1,1
04668,99999,1,1,1,1
04669,99999,1,1,1,1
04671,99999,1,1,1,1
04672,99999,0,0,1,1
04673,99999,1,1,1,1
04674,99999,1,0,1,1
04675,99999,1,0,1,1
04676,99999,1,1,1,1
04677,99999,1,1,1,1
04679,99999,1,1,1,1
04680,99999,1,1,1,1
04681,99999,1,1,1,1
04683,99999,1,0,1,1
04684,99999,1,1,1,1
04685,99999,1,1,1,1
04686,99999,1,1,1,1
04691,99999,1,1,1,1
04693,99999,1,1,1,1
04694,99999,1,1,1,1
04730,99999,1,1,1,1
04732,99999,1,1,1,1
04733,99999,1,0,1,1
04734,99999,1,1,1,1
04735,99999,1,1,1,1
04736,99999,1,1,1,1
04737,99999,0,0,1,1
04738,99999,0,0,1,1
04739,99999,1,1,1,1
04740,99999,1,1,1,1
04742,99999,1,1,1,1
04743,99999,1,1,1,1
04744,99999,0,0,1,1
04745,99999,1,1,1,1
04746,99999,1,1,1,1
04747,99999,1,1,1,1
04750,99999,1,1,1,1
04751,99999,0,1,0,1
04756,99999,1,1,1,1
04757,99999,1,1,1,1
04758,99999,1,1,1,1
04760,99999,1,1,1,1
04761,99999,1,1,1,1
04762,99999,1,1,1,1
04763,99999,1,1,1,1
04764,99999,1,1,0,1
04765,12620,0.952618454,1,1,0.954976303
04765,99999,0.047381546,0,0,0.045023697
04766,99999,1,1,1,1
04768,99999,1,1,1,1
04769,99999,1,1,1,1
04772,99999,1,1,1,1
04773,99999,1,1,1,1
04774,99999,1,1,1,1
04775,99999,0,0,1,1
04776,99999,1,1,1,1
04777,12620,1,1,1,1
04779,99999,1,1,1,1
04780,99999,1,1,1,1
04781,99999,1,1,1,1
04783,99999,1,1,1,1
04785,99999,1,1,1,1
04786,99999,1,1,1,1
04787,99999,1,1,1,1
04841,99999,1,1,1,1
04843,99999,1,1,1,1
04847,99999,1,1,1,1
04848,99999,1,1,1,1
04849,99999,1,1,1,1
04850,99999,0,0,1,1
04851,99999,0,0,1,1
04852,99999,0,0,1,1
04853,99999,1,1,1,1
04854,99999,1,1,1,1
04855,99999,0,0,1,1
04856,99999,1,1,1,1
04858,99999,1,1,1,1
04859,99999,1,1,1,1
04860,99999,1,1,1,1
04861,99999,1,1,1,1
04862,99999,1,1,1,1
04863,99999,1,1,1,1
04864,99999,1,1,1,1
04865,99999,0,0,1,1
04901,12300,1,1,1,1
04903,12300,1,1,1,1
04910,12300,1,1,1,1
04911,99999,1,1,1,1
04912,99999,1,1,1,1
04915,99999,1,1,1,1
04917,12300,1,1,1,1
04918,12300,1,0,1,1
04920,99999,1,1,1,1
04921,99999,1,1,1,1
04922,99999,1,1,1,1
04923,99999,1,1,1,1
04924,99999,1,1,1,1
04925,99999,1,1,1,1
04926,12300,1,0,1,1
04927,12300,1,1,1,1
04928,12620,1,1,1,1
04929,99999,1,1,1,1
04930,12620,0.892191659,0.993288591,0.9140625,0.899249309
04930,99999,0.107808341,0.006711409,0.0859375,0.100750691
04932,12620,1,1,1,1
04933,12620,0,0,1,1
04935,12300,0,0,1,1
04936,99999,1,1,1,1
04937,12300,0.000345066,0,0,0.000310174
04937,99999,0.999654934,1,1,0.999689826
04938,99999,1,1,1,1
04939,12620,1,0,1,1
04940,99999,0,0,1,1
04941,99999,1,1,1,1
04942,99999,1,1,1,1
04943,99999,1,1,1,1
04944,99999,0,1,1,1
04945,99999,1,1,1,1
04947,99999,1,1,1,1
04949,99999,1,1,1,1
04950,99999,1,1,1,1
04951,99999,1,1,1,1
04952,99999,1,1,1,1
04953,12620,1,0.949367089,0.980769231,0.994571118
04953,99999,0,0.050632911,0.019230769,0.005428882
04954,99999,0,0,1,1
04955,99999,1,1,1,1
04956,99999,1,1,1,1
04957,99999,1,1,1,1
04958,99999,1,1,1,1
04961,99999,1,1,1,1
04962,12300,0,0,1,1
04963,12300,1,1,1,1
04964,99999,0,0,1,1
04965,12620,0.001169591,0,0,0.00105042
04965,99999,0.998830409,1,1,0.99894958
04966,99999,1,1,1,1
04967,99999,1,1,1,1
04969,12620,1,1,1,1
04970,99999,1,1,1,1
04971,99999,1,1,1,1
04972,99999,0,0,1,1
04973,99999,1,1,1,1
04974,99999,1,1,1,1
04975,99999,0,0,1,1
04976,99999,1,1,1,1
04978,99999,1,1,1,1
04979,99999,1,1,1,1
04981,99999,1,1,1,1
04982,99999,1,1,1,1
04983,99999,1,1,1,1
04984,99999,1,0,1,1
04985,99999,1,1,1,1
04986,99999,1,1,1,1
04987,99999,1,1,1,1
04988,12300,0.01659751,0,0,0.01509434
04988,99999,0.98340249,1,1,0.98490566
04989,12300,1,1,1,1
04992,99999,1,0,1,1
05001,17200,1,1,1,1
05009,17200,0,1,0,1
05030,17200,1,1,1,1
05031,17200,0,1,1,1
05032,17200,1,1,1,1
05033,17200,1,1,1,1
05034,17200,1,1,1,1
05035,17200,1,1,1,1
05036,17200,1,1,0,1
05037,17200,1,1,0,1
05038,17200,1,1,1,1
05039,17200,1,1,0,1
05040,17200,1,1,0,1
05041,17200,1,1,0,1
05042,99999,1,1,1,1
05043,17200,1,1,1,1
05045,17200,1,1,1,1
05046,17200,0.004615385,0,0,0.004451039
05046,99999,0.995384615,1,1,0.995548961
05047,17200,0,1,0,1
05048,17200,1,1,1,1
05049,17200,1,1,0,1
05050,99999,0,1,0,1
05051,17200,1,1,1,1
05052,17200,1,1,1,1
05053,17200,1,1,1,1
05054,17200,0,0,1,1
05055,17200,1,1,1,1
05056,17200,1,1,1,1
05058,17200,1,1,0,1
05059,17200,1,0,1,1
05060,12740,0.018608773,0.004098361,0,0.016183666
05060,17200,0.981391227,0.995901639,1,0.983816334
05061,17200,1,1,1,1
05062,17200,1,1,1,1
05065,17200,1,1,1,1
05067,17200,1,1,1,1
05068,17200,1,1,1,1
05069,17200,0.366666667,0.428571429,0,0.368663594
05069,99999,0.633333333,0.571428571,0,0.631336406
05070,17200,1,1,0,1
05071,17200,1,0,1,1
05072,17200,1,0,1,1
05073,17200,1,1,0,1
05074,17200,0,1,0,1
05075,17200,1,1,1,1
05076,17200,1,0,1,1
05077,17200,1,1,0,1
05079,17200,1,1,1,1
05081,17200,0.777777778,0.888888889,0.6,0.778156997
05081,99999,0.222222222,0.111111111,0.4,0.221843003
05083,17200,1,1,0,1
05084,17200,1,0,1,1
05085,17200,0,0,1,1
05086,17200,1,1,0,1
05088,17200,0,1,1,1
05089,17200,1,1,1,1
05091,17200,1,1,1,1
05101,99999,1,1,1,1
05141,99999,1,0,1,1
05142,17200,1,1,1,1
05143,17200,0.813799622,0.75,0.933333333,0.814038286
05143,99999,0.186200378,0.25,0.066666667,0.185961714
05146,99999,1,1,1,1
05148,13540,0.224264706,0.181818182,0,0.221830986
05148,99999,0.775735294,0.818181818,1,0.778169014
05149,17200,1,1,1,1
05150,17200,1,1,1,1
05151,17200,1,1,0,1
05152,13540,1,1,1,1
05153,17200,1,1,1,1
05154,99999,1,1,0,1
05155,13540,0.005970149,0,0,0.005376344
05155,99999,0.994029851,1,1,0.994623656
05156,17200,0.997301552,1,1,0.997635934
05156,99999,0.002698448,0,0,0.002364066
05158,99999,1,1,1,1
05159,99999,0,1,0,1
05161,17200,0.974110032,1,1,0.974603175
05161,40860,0.025889968,0,0,0.025396825
05201,13540,1,1,1,1
05250,13540,1,1,1,1
05251,13540,0.996350365,1,1,0.996509599
05251,40860,0.003649635,0,0,0.003490401
05252,13540,1,1,0,1
05253,13540,0.93220339,0.944444444,1,0.93385214
05253,40860,0.06779661,0.055555556,0,0.06614786
05254,13540,1,1,1,1
05255,13540,1,1,1,1
05257,13540,1,1,1,1
05260,13540,1,1,0,1
