,Location,CBSA,yr,qtr,index,stdev
537,"Albany, OR",10540,1984,1,-,-
538,"Albany, OR",10540,1984,2,-,-
539,"Albany, OR",10540,1984,3,-,-
540,"Albany, OR",10540,1984,4,-,-
541,"Albany, OR",10540,1985,1,-,-
542,"Albany, OR",10540,1985,2,-,-
543,"Albany, OR",10540,1985,3,-,-
544,"Albany, OR",10540,1985,4,-,-
545,"Albany, OR",10540,1986,1,-,-
546,"Albany, OR",10540,1986,2,-,-
547,"Albany, OR",10540,1986,3,-,-
548,"Albany, OR",10540,1986,4,-,-
549,"Albany, OR",10540,1987,1,-,-
550,"Albany, OR",10540,1987,2,-,-
551,"Albany, OR",10540,1987,3,-,-
552,"Albany, OR",10540,1987,4,-,-
553,"Albany, OR",10540,1988,1,-,-
554,"Albany, OR",10540,1988,2,-,-
555,"Albany, OR",10540,1988,3,46.65,-1.58
556,"Albany, OR",10540,1988,4,49.75,-2.09
557,"Albany, OR",10540,1989,1,47.59,-1.66
558,"Albany, OR",10540,1989,2,51.89,-1.95
559,"Albany, OR",10540,1989,3,54.51,-1.93
560,"Albany, OR",10540,1989,4,53.35,-1.44
561,"Albany, OR",10540,1990,1,53.63,-1.61
562,"Albany, OR",10540,1990,2,57.52,-1.41
563,"Albany, OR",10540,1990,3,61.01,-1.33
564,"Albany, OR",10540,1990,4,58.25,-1.24
565,"Albany, OR",10540,1991,1,60.07,-1.42
566,"Albany, OR",10540,1991,2,64.36,-1.31
567,"Albany, OR",10540,1991,3,63.57,-1.27
568,"Albany, OR",10540,1991,4,68.45,-1.31
569,"Albany, OR",10540,1992,1,67.23,-1.1
570,"Albany, OR",10540,1992,2,68.12,-1.06
571,"Albany, OR",10540,1992,3,71.08,-1.18
572,"Albany, OR",10540,1992,4,74.97,-1.11
573,"Albany, OR",10540,1993,1,75.02,-1.23
574,"Albany, OR",10540,1993,2,77.33,-1.07
575,"Albany, OR",10540,1993,3,81.77,-1.14
576,"Albany, OR",10540,1993,4,85.82,-1.1
577,"Albany, OR",10540,1994,1,87.07,-1.21
578,"Albany, OR",10540,1994,2,89.78,-1.32
579,"Albany, OR",10540,1994,3,95.22,-1.38
580,"Albany, OR",10540,1994,4,95.53,-1.46
581,"Albany, OR",10540,1995,1,100,0
582,"Albany, OR",10540,1995,2,101.87,-1.41
583,"Albany, OR",10540,1995,3,104.68,-1.44
584,"Albany, OR",10540,1995,4,106.83,-1.4
585,"Albany, OR",10540,1996,1,108.37,-1.32
586,"Albany, OR",10540,1996,2,110.73,-1.39
587,"Albany, OR",10540,1996,3,110.52,-1.44
588,"Albany, OR",10540,1996,4,113.86,-1.49
589,"Albany, OR",10540,1997,1,115.06,-1.53
590,"Albany, OR",10540,1997,2,116.21,-1.52
591,"Albany, OR",10540,1997,3,118.48,-1.5
592,"Albany, OR",10540,1997,4,120.65,-1.49
593,"Albany, OR",10540,1998,1,121.75,-1.44
594,"Albany, OR",10540,1998,2,123.86,-1.49
595,"Albany, OR",10540,1998,3,123.08,-1.51
596,"Albany, OR",10540,1998,4,125.57,-1.48
597,"Albany, OR",10540,1999,1,124.58,-1.52
598,"Albany, OR",10540,1999,2,125.8,-1.6
599,"Albany, OR",10540,1999,3,125.59,-1.64
600,"Albany, OR",10540,1999,4,126.12,-1.72
601,"Albany, OR",10540,2000,1,125.36,-1.76
602,"Albany, OR",10540,2000,2,125.22,-1.61
603,"Albany, OR",10540,2000,3,124.24,-1.62
604,"Albany, OR",10540,2000,4,128.19,-1.67
605,"Albany, OR",10540,2001,1,130.73,-1.58
606,"Albany, OR",10540,2001,2,131.6,-1.55
607,"Albany, OR",10540,2001,3,130.3,-1.57
608,"Albany, OR",10540,2001,4,132.36,-1.55
609,"Albany, OR",10540,2002,1,132.92,-1.6
610,"Albany, OR",10540,2002,2,129.62,-1.59
611,"Albany, OR",10540,2002,3,133.52,-1.6
612,"Albany, OR",10540,2002,4,134.44,-1.58
613,"Albany, OR",10540,2003,1,134.93,-1.58
614,"Albany, OR",10540,2003,2,135.44,-1.56
615,"Albany, OR",10540,2003,3,135.81,-1.56
616,"Albany, OR",10540,2003,4,137.68,-1.7
617,"Albany, OR",10540,2004,1,137.93,-1.73
618,"Albany, OR",10540,2004,2,140.51,-1.73
619,"Albany, OR",10540,2004,3,145.32,-1.85
620,"Albany, OR",10540,2004,4,144.52,-1.87
621,"Albany, OR",10540,2005,1,146.88,-1.91
622,"Albany, OR",10540,2005,2,153.32,-1.98
623,"Albany, OR",10540,2005,3,160.66,-1.99
624,"Albany, OR",10540,2005,4,164.29,-2.1
625,"Albany, OR",10540,2006,1,172.88,-2.26
626,"Albany, OR",10540,2006,2,176.76,-2.22
627,"Albany, OR",10540,2006,3,182.38,-2.34
628,"Albany, OR",10540,2006,4,186.3,-2.36
629,"Albany, OR",10540,2007,1,190.98,-2.38
630,"Albany, OR",10540,2007,2,193.96,-2.39
631,"Albany, OR",10540,2007,3,195.79,-2.4
632,"Albany, OR",10540,2007,4,199.06,-2.46
633,"Albany, OR",10540,2008,1,197.7,-2.38
634,"Albany, OR",10540,2008,2,196.04,-2.44
635,"Albany, OR",10540,2008,3,192.17,-2.51
636,"Albany, OR",10540,2008,4,188.77,-2.5
637,"Albany, OR",10540,2009,1,190.42,-2.31
638,"Albany, OR",10540,2009,2,183.96,-2.3
639,"Albany, OR",10540,2009,3,177.09,-2.3
640,"Albany, OR",10540,2009,4,177.13,-2.32
641,"Albany, OR",10540,2010,1,171.86,-2.36
642,"Albany, OR",10540,2010,2,167.95,-2.33
643,"Albany, OR",10540,2010,3,167.9,-2.15
644,"Albany, OR",10540,2010,4,167.1,-2.13
645,"Albany, OR",10540,2011,1,163.49,-2.24
646,"Albany, OR",10540,2011,2,155.51,-2.16
647,"Albany, OR",10540,2011,3,157.94,-2.16
648,"Albany, OR",10540,2011,4,159.34,-2.12
649,"Albany, OR",10540,2012,1,154.14,-2.15
650,"Albany, OR",10540,2012,2,152.75,-2.13
651,"Albany, OR",10540,2012,3,154.21,-2.1
652,"Albany, OR",10540,2012,4,156.04,-2.08
653,"Albany, OR",10540,2013,1,156.13,-2.12
654,"Albany, OR",10540,2013,2,159.86,-2.2
655,"Albany, OR",10540,2013,3,160.69,-2.34
656,"Albany, OR",10540,2013,4,163.12,-2.54
657,"Albany, OR",10540,2014,1,166.29,-2.68
658,"Albany, OR",10540,2014,2,166.81,-2.6
659,"Albany, OR",10540,2014,3,170.32,-2.76
660,"Albany, OR",10540,2014,4,171.98,-2.78
661,"Albany, OR",10540,2015,1,172.37,-2.77
662,"Albany, OR",10540,2015,2,184.41,-2.85
663,"Albany, OR",10540,2015,3,186.74,-3.26
664,"Albany, OR",10540,2015,4,184.76,-3.04
665,"Albany, OR",10540,2016,1,195.4,-3.25
666,"Albany, OR",10540,2016,2,193.6,-3.15
667,"Albany, OR",10540,2016,3,205.01,-3.39
668,"Albany-Schenectady-Troy, NY",10580,1975,1,-,-
669,"Albany-Schenectady-Troy, NY",10580,1975,2,-,-
670,"Albany-Schenectady-Troy, NY",10580,1975,3,-,-
671,"Albany-Schenectady-Troy, NY",10580,1975,4,-,-
672,"Albany-Schenectady-Troy, NY",10580,1976,1,-,-
673,"Albany-Schenectady-Troy, NY",10580,1976,2,-,-
674,"Albany-Schenectady-Troy, NY",10580,1976,3,-,-
675,"Albany-Schenectady-Troy, NY",10580,1976,4,-,-
676,"Albany-Schenectady-Troy, NY",10580,1977,1,-,-
677,"Albany-Schenectady-Troy, NY",10580,1977,2,-,-
678,"Albany-Schenectady-Troy, NY",10580,1977,3,-,-
679,"Albany-Schenectady-Troy, NY",10580,1977,4,-,-
680,"Albany-Schenectady-Troy, NY",10580,1978,1,-,-
681,"Albany-Schenectady-Troy, NY",10580,1978,2,-,-
682,"Albany-Schenectady-Troy, NY",10580,1978,3,-,-
683,"Albany-Schenectady-Troy, NY",10580,1978,4,-,-
684,"Albany-Schenectady-Troy, NY",10580,1979,1,-,-
685,"Albany-Schenectady-Troy, NY",10580,1979,2,-,-
686,"Albany-Schenectady-Troy, NY",10580,1979,3,37.82,-1.02
687,"Albany-Schenectady-Troy, NY",10580,1979,4,39.15,-1.17
688,"Albany-Schenectady-Troy, NY",10580,1980,1,41.11,-1.62
689,"Albany-Schenectady-Troy, NY",10580,1980,2,38.82,-1.66
690,"Albany-Schenectady-Troy, NY",10580,1980,3,40.07,-1.35
691,"Albany-Schenectady-Troy, NY",10580,1980,4,40.17,-1.21
692,"Albany-Schenectady-Troy, NY",10580,1981,1,43.89,-1.47
693,"Albany-Schenectady-Troy, NY",10580,1981,2,40.4,-1.64
694,"Albany-Schenectady-Troy, NY",10580,1981,3,43.26,-2.63
695,"Albany-Schenectady-Troy, NY",10580,1981,4,-,-
696,"Albany-Schenectady-Troy, NY",10580,1982,1,43.45,-2.05
697,"Albany-Schenectady-Troy, NY",10580,1982,2,43.6,-1.86
698,"Albany-Schenectady-Troy, NY",10580,1982,3,46.26,-1.81
699,"Albany-Schenectady-Troy, NY",10580,1982,4,43.27,-0.89
700,"Albany-Schenectady-Troy, NY",10580,1983,1,44.77,-0.97
701,"Albany-Schenectady-Troy, NY",10580,1983,2,45.78,-0.72
702,"Albany-Schenectady-Troy, NY",10580,1983,3,49.64,-0.79
703,"Albany-Schenectady-Troy, NY",10580,1983,4,48.96,-0.96
704,"Albany-Schenectady-Troy, NY",10580,1984,1,52.15,-0.89
705,"Albany-Schenectady-Troy, NY",10580,1984,2,52.59,-0.75
706,"Albany-Schenectady-Troy, NY",10580,1984,3,54.3,-0.84
707,"Albany-Schenectady-Troy, NY",10580,1984,4,55.48,-0.84
708,"Albany-Schenectady-Troy, NY",10580,1985,1,56.57,-0.73
709,"Albany-Schenectady-Troy, NY",10580,1985,2,59.09,-0.71
710,"Albany-Schenectady-Troy, NY",10580,1985,3,62.44,-0.59
711,"Albany-Schenectady-Troy, NY",10580,1985,4,61.17,-0.56
712,"Albany-Schenectady-Troy, NY",10580,1986,1,67.13,-0.73
713,"Albany-Schenectady-Troy, NY",10580,1986,2,69.39,-0.54
714,"Albany-Schenectady-Troy, NY",10580,1986,3,72.52,-0.57
715,"Albany-Schenectady-Troy, NY",10580,1986,4,78.01,-0.65
716,"Albany-Schenectady-Troy, NY",10580,1987,1,81.98,-0.7
717,"Albany-Schenectady-Troy, NY",10580,1987,2,84.25,-0.67
718,"Albany-Schenectady-Troy, NY",10580,1987,3,88.56,-0.81
719,"Albany-Schenectady-Troy, NY",10580,1987,4,90.61,-0.93
720,"Albany-Schenectady-Troy, NY",10580,1988,1,93.69,-1.01
721,"Albany-Schenectady-Troy, NY",10580,1988,2,97.31,-0.84
722,"Albany-Schenectady-Troy, NY",10580,1988,3,98.3,-0.87
723,"Albany-Schenectady-Troy, NY",10580,1988,4,99.6,-0.88
724,"Albany-Schenectady-Troy, NY",10580,1989,1,100.19,-0.91
725,"Albany-Schenectady-Troy, NY",10580,1989,2,101.35,-0.85
726,"Albany-Schenectady-Troy, NY",10580,1989,3,103.36,-0.81
727,"Albany-Schenectady-Troy, NY",10580,1989,4,103.5,-0.79
728,"Albany-Schenectady-Troy, NY",10580,1990,1,104.12,-0.82
729,"Albany-Schenectady-Troy, NY",10580,1990,2,103.56,-0.8
730,"Albany-Schenectady-Troy, NY",10580,1990,3,103.3,-0.78
731,"Albany-Schenectady-Troy, NY",10580,1990,4,104.61,-0.81
732,"Albany-Schenectady-Troy, NY",10580,1991,1,104.23,-0.8
733,"Albany-Schenectady-Troy, NY",10580,1991,2,105.3,-0.74
734,"Albany-Schenectady-Troy, NY",10580,1991,3,105.19,-0.75
735,"Albany-Schenectady-Troy, NY",10580,1991,4,105.8,-0.74
736,"Albany-Schenectady-Troy, NY",10580,1992,1,107.5,-0.72
737,"Albany-Schenectady-Troy, NY",10580,1992,2,106.18,-0.72
738,"Albany-Schenectady-Troy, NY",10580,1992,3,107.25,-0.73
739,"Albany-Schenectady-Troy, NY",10580,1992,4,107.78,-0.73
740,"Albany-Schenectady-Troy, NY",10580,1993,1,106.81,-0.77
741,"Albany-Schenectady-Troy, NY",10580,1993,2,107.3,-0.72
742,"Albany-Schenectady-Troy, NY",10580,1993,3,107.14,-0.72
743,"Albany-Schenectady-Troy, NY",10580,1993,4,107.32,-0.71
744,"Albany-Schenectady-Troy, NY",10580,1994,1,107.01,-0.76
745,"Albany-Schenectady-Troy, NY",10580,1994,2,104.69,-0.84
746,"Albany-Schenectady-Troy, NY",10580,1994,3,102.92,-0.85
747,"Albany-Schenectady-Troy, NY",10580,1994,4,102.77,-0.89
748,"Albany-Schenectady-Troy, NY",10580,1995,1,100,0
749,"Albany-Schenectady-Troy, NY",10580,1995,2,100.52,-0.87
750,"Albany-Schenectady-Troy, NY",10580,1995,3,102.18,-0.76
751,"Albany-Schenectady-Troy, NY",10580,1995,4,102.26,-0.82
752,"Albany-Schenectady-Troy, NY",10580,1996,1,103.24,-0.76
753,"Albany-Schenectady-Troy, NY",10580,1996,2,100.24,-0.8
754,"Albany-Schenectady-Troy, NY",10580,1996,3,100.67,-0.82
755,"Albany-Schenectady-Troy, NY",10580,1996,4,99.44,-0.83
756,"Albany-Schenectady-Troy, NY",10580,1997,1,100.01,-0.88
757,"Albany-Schenectady-Troy, NY",10580,1997,2,100.14,-0.88
758,"Albany-Schenectady-Troy, NY",10580,1997,3,99.82,-0.84
759,"Albany-Schenectady-Troy, NY",10580,1997,4,100.87,-0.8
760,"Albany-Schenectady-Troy, NY",10580,1998,1,102.79,-0.74
761,"Albany-Schenectady-Troy, NY",10580,1998,2,101.79,-0.74
762,"Albany-Schenectady-Troy, NY",10580,1998,3,102.21,-0.74
763,"Albany-Schenectady-Troy, NY",10580,1998,4,103.34,-0.72
764,"Albany-Schenectady-Troy, NY",10580,1999,1,103.52,-0.74
765,"Albany-Schenectady-Troy, NY",10580,1999,2,103.93,-0.77
766,"Albany-Schenectady-Troy, NY",10580,1999,3,104.13,-0.79
767,"Albany-Schenectady-Troy, NY",10580,1999,4,102.77,-0.81
768,"Albany-Schenectady-Troy, NY",10580,2000,1,104.02,-0.85
769,"Albany-Schenectady-Troy, NY",10580,2000,2,105.18,-0.81
770,"Albany-Schenectady-Troy, NY",10580,2000,3,107.35,-0.8
771,"Albany-Schenectady-Troy, NY",10580,2000,4,107.71,-0.8
772,"Albany-Schenectady-Troy, NY",10580,2001,1,108.83,-0.78
773,"Albany-Schenectady-Troy, NY",10580,2001,2,111.42,-0.77
774,"Albany-Schenectady-Troy, NY",10580,2001,3,113.61,-0.78
775,"Albany-Schenectady-Troy, NY",10580,2001,4,114.48,-0.77
776,"Albany-Schenectady-Troy, NY",10580,2002,1,115.7,-0.78
777,"Albany-Schenectady-Troy, NY",10580,2002,2,118.47,-0.8
778,"Albany-Schenectady-Troy, NY",10580,2002,3,121.06,-0.81
779,"Albany-Schenectady-Troy, NY",10580,2002,4,124.02,-0.82
780,"Albany-Schenectady-Troy, NY",10580,2003,1,125.86,-0.84
781,"Albany-Schenectady-Troy, NY",10580,2003,2,128.45,-0.85
782,"Albany-Schenectady-Troy, NY",10580,2003,3,132.27,-0.87
783,"Albany-Schenectady-Troy, NY",10580,2003,4,137.61,-0.94
784,"Albany-Schenectady-Troy, NY",10580,2004,1,140.2,-0.97
785,"Albany-Schenectady-Troy, NY",10580,2004,2,145.4,-0.98
786,"Albany-Schenectady-Troy, NY",10580,2004,3,154.55,-1.07
787,"Albany-Schenectady-Troy, NY",10580,2004,4,157.74,-1.1
788,"Albany-Schenectady-Troy, NY",10580,2005,1,161.99,-1.15
789,"Albany-Schenectady-Troy, NY",10580,2005,2,170.22,-1.19
790,"Albany-Schenectady-Troy, NY",10580,2005,3,176.82,-1.21
791,"Albany-Schenectady-Troy, NY",10580,2005,4,179.33,-1.26
792,"Albany-Schenectady-Troy, NY",10580,2006,1,183.93,-1.32
793,"Albany-Schenectady-Troy, NY",10580,2006,2,186.94,-1.31
794,"Albany-Schenectady-Troy, NY",10580,2006,3,187.67,-1.31
795,"Albany-Schenectady-Troy, NY",10580,2006,4,189.97,-1.33
796,"Albany-Schenectady-Troy, NY",10580,2007,1,191.81,-1.35
797,"Albany-Schenectady-Troy, NY",10580,2007,2,193.68,-1.34
798,"Albany-Schenectady-Troy, NY",10580,2007,3,192.9,-1.33
799,"Albany-Schenectady-Troy, NY",10580,2007,4,194.18,-1.35
800,"Albany-Schenectady-Troy, NY",10580,2008,1,195.39,-1.35
801,"Albany-Schenectady-Troy, NY",10580,2008,2,193.58,-1.34
802,"Albany-Schenectady-Troy, NY",10580,2008,3,192.43,-1.35
803,"Albany-Schenectady-Troy, NY",10580,2008,4,190.87,-1.35
804,"Albany-Schenectady-Troy, NY",10580,2009,1,194.19,-1.31
805,"Albany-Schenectady-Troy, NY",10580,2009,2,190.85,-1.29
806,"Albany-Schenectady-Troy, NY",10580,2009,3,189.03,-1.31
807,"Albany-Schenectady-Troy, NY",10580,2009,4,187.89,-1.31
808,"Albany-Schenectady-Troy, NY",10580,2010,1,187.02,-1.33
809,"Albany-Schenectady-Troy, NY",10580,2010,2,187.17,-1.33
810,"Albany-Schenectady-Troy, NY",10580,2010,3,189.37,-1.31
811,"Albany-Schenectady-Troy, NY",10580,2010,4,188.85,-1.29
812,"Albany-Schenectady-Troy, NY",10580,2011,1,186.75,-1.33
813,"Albany-Schenectady-Troy, NY",10580,2011,2,185.16,-1.35
814,"Albany-Schenectady-Troy, NY",10580,2011,3,185.12,-1.33
815,"Albany-Schenectady-Troy, NY",10580,2011,4,186.98,-1.31
816,"Albany-Schenectady-Troy, NY",10580,2012,1,185.92,-1.32
817,"Albany-Schenectady-Troy, NY",10580,2012,2,183.89,-1.31
818,"Albany-Schenectady-Troy, NY",10580,2012,3,185.51,-1.31
819,"Albany-Schenectady-Troy, NY",10580,2012,4,185.4,-1.3
820,"Albany-Schenectady-Troy, NY",10580,2013,1,186,-1.31
821,"Albany-Schenectady-Troy, NY",10580,2013,2,185.66,-1.33
822,"Albany-Schenectady-Troy, NY",10580,2013,3,187.06,-1.38
823,"Albany-Schenectady-Troy, NY",10580,2013,4,184.72,-1.45
824,"Albany-Schenectady-Troy, NY",10580,2014,1,183.09,-1.53
825,"Albany-Schenectady-Troy, NY",10580,2014,2,184.81,-1.51
826,"Albany-Schenectady-Troy, NY",10580,2014,3,186.94,-1.47
827,"Albany-Schenectady-Troy, NY",10580,2014,4,185.69,-1.52
828,"Albany-Schenectady-Troy, NY",10580,2015,1,188.54,-1.52
829,"Albany-Schenectady-Troy, NY",10580,2015,2,189.4,-1.51
830,"Albany-Schenectady-Troy, NY",10580,2015,3,188.29,-1.54
831,"Albany-Schenectady-Troy, NY",10580,2015,4,189.26,-1.6
832,"Albany-Schenectady-Troy, NY",10580,2016,1,192.04,-1.66
833,"Albany-Schenectady-Troy, NY",10580,2016,2,193.78,-1.6
834,"Albany-Schenectady-Troy, NY",10580,2016,3,194.47,-1.59
835,"Albuquerque, NM",10740,1975,1,-,-
836,"Albuquerque, NM",10740,1975,2,-,-
837,"Albuquerque, NM",10740,1975,3,-,-
838,"Albuquerque, NM",10740,1975,4,-,-
839,"Albuquerque, NM",10740,1976,1,-,-
840,"Albuquerque, NM",10740,1976,2,-,-
841,"Albuquerque, NM",10740,1976,3,-,-
842,"Albuquerque, NM",10740,1976,4,-,-
843,"Albuquerque, NM",10740,1977,1,-,-
844,"Albuquerque, NM",10740,1977,2,-,-
845,"Albuquerque, NM",10740,1977,3,37.1,-0.61
846,"Albuquerque, NM",10740,1977,4,38.75,-0.71
847,"Albuquerque, NM",10740,1978,1,39.7,-0.7
848,"Albuquerque, NM",10740,1978,2,42.01,-0.61
849,"Albuquerque, NM",10740,1978,3,43.74,-0.58
850,"Albuquerque, NM",10740,1978,4,45.92,-0.6
851,"Albuquerque, NM",10740,1979,1,47.11,-0.57
852,"Albuquerque, NM",10740,1979,2,49.66,-0.56
853,"Albuquerque, NM",10740,1979,3,50.29,-0.67
854,"Albuquerque, NM",10740,1979,4,50.55,-0.97
855,"Albuquerque, NM",10740,1980,1,53,-0.99
856,"Albuquerque, NM",10740,1980,2,52.28,-1.4
857,"Albuquerque, NM",10740,1980,3,53.52,-0.82
858,"Albuquerque, NM",10740,1980,4,55.94,-1.43
859,"Albuquerque, NM",10740,1981,1,54.41,-1.64
860,"Albuquerque, NM",10740,1981,2,57.96,-2.1
861,"Albuquerque, NM",10740,1981,3,57.95,-1.35
862,"Albuquerque, NM",10740,1981,4,57.49,-1.45
863,"Albuquerque, NM",10740,1982,1,56.9,-1.73
864,"Albuquerque, NM",10740,1982,2,60.92,-1.51
865,"Albuquerque, NM",10740,1982,3,61.33,-2.15
866,"Albuquerque, NM",10740,1982,4,60.1,-1.05
867,"Albuquerque, NM",10740,1983,1,61.66,-0.97
868,"Albuquerque, NM",10740,1983,2,62.45,-0.83
869,"Albuquerque, NM",10740,1983,3,64.75,-0.74
870,"Albuquerque, NM",10740,1983,4,65.55,-1.06
871,"Albuquerque, NM",10740,1984,1,67.17,-1.1
872,"Albuquerque, NM",10740,1984,2,65.26,-0.86
873,"Albuquerque, NM",10740,1984,3,67.08,-0.91
874,"Albuquerque, NM",10740,1984,4,68.78,-0.79
875,"Albuquerque, NM",10740,1985,1,68.36,-0.68
876,"Albuquerque, NM",10740,1985,2,69.41,-0.6
877,"Albuquerque, NM",10740,1985,3,70.97,-0.52
878,"Albuquerque, NM",10740,1985,4,70.39,-0.54
879,"Albuquerque, NM",10740,1986,1,71.91,-0.54
880,"Albuquerque, NM",10740,1986,2,72.5,-0.42
881,"Albuquerque, NM",10740,1986,3,73.06,-0.42
882,"Albuquerque, NM",10740,1986,4,74.19,-0.44
883,"Albuquerque, NM",10740,1987,1,75.34,-0.45
884,"Albuquerque, NM",10740,1987,2,75.41,-0.43
885,"Albuquerque, NM",10740,1987,3,75.67,-0.53
886,"Albuquerque, NM",10740,1987,4,75.26,-0.6
887,"Albuquerque, NM",10740,1988,1,75.29,-0.53
888,"Albuquerque, NM",10740,1988,2,75.73,-0.48
889,"Albuquerque, NM",10740,1988,3,75.45,-0.49
890,"Albuquerque, NM",10740,1988,4,74.36,-0.49
891,"Albuquerque, NM",10740,1989,1,75.44,-0.54
892,"Albuquerque, NM",10740,1989,2,75.44,-0.49
893,"Albuquerque, NM",10740,1989,3,76.69,-0.45
894,"Albuquerque, NM",10740,1989,4,76.35,-0.46
895,"Albuquerque, NM",10740,1990,1,75.37,-0.48
896,"Albuquerque, NM",10740,1990,2,75.51,-0.43
897,"Albuquerque, NM",10740,1990,3,76.04,-0.41
898,"Albuquerque, NM",10740,1990,4,75.65,-0.44
899,"Albuquerque, NM",10740,1991,1,75.95,-0.39
900,"Albuquerque, NM",10740,1991,2,76.63,-0.35
901,"Albuquerque, NM",10740,1991,3,77.18,-0.35
902,"Albuquerque, NM",10740,1991,4,77.95,-0.34
903,"Albuquerque, NM",10740,1992,1,79.83,-0.32
904,"Albuquerque, NM",10740,1992,2,80.59,-0.31
905,"Albuquerque, NM",10740,1992,3,81.09,-0.31
906,"Albuquerque, NM",10740,1992,4,82.17,-0.3
907,"Albuquerque, NM",10740,1993,1,83.15,-0.34
908,"Albuquerque, NM",10740,1993,2,85.41,-0.31
909,"Albuquerque, NM",10740,1993,3,87.12,-0.31
910,"Albuquerque, NM",10740,1993,4,89.1,-0.31
911,"Albuquerque, NM",10740,1994,1,91.81,-0.35
912,"Albuquerque, NM",10740,1994,2,95.33,-0.38
913,"Albuquerque, NM",10740,1994,3,98.07,-0.41
914,"Albuquerque, NM",10740,1994,4,99.02,-0.42
915,"Albuquerque, NM",10740,1995,1,100,0
916,"Albuquerque, NM",10740,1995,2,102.36,-0.4
917,"Albuquerque, NM",10740,1995,3,104.07,-0.38
918,"Albuquerque, NM",10740,1995,4,104.93,-0.38
919,"Albuquerque, NM",10740,1996,1,105.75,-0.37
920,"Albuquerque, NM",10740,1996,2,105.39,-0.4
921,"Albuquerque, NM",10740,1996,3,105.32,-0.42
922,"Albuquerque, NM",10740,1996,4,105.88,-0.43
923,"Albuquerque, NM",10740,1997,1,106.29,-0.44
924,"Albuquerque, NM",10740,1997,2,106.66,-0.41
925,"Albuquerque, NM",10740,1997,3,107.19,-0.41
926,"Albuquerque, NM",10740,1997,4,108.61,-0.41
927,"Albuquerque, NM",10740,1998,1,109.12,-0.37
928,"Albuquerque, NM",10740,1998,2,108.79,-0.39
929,"Albuquerque, NM",10740,1998,3,109.25,-0.39
930,"Albuquerque, NM",10740,1998,4,109.98,-0.38
931,"Albuquerque, NM",10740,1999,1,109.57,-0.4
932,"Albuquerque, NM",10740,1999,2,109.29,-0.42
933,"Albuquerque, NM",10740,1999,3,108.86,-0.44
934,"Albuquerque, NM",10740,1999,4,108.86,-0.47
935,"Albuquerque, NM",10740,2000,1,109.42,-0.45
936,"Albuquerque, NM",10740,2000,2,109.18,-0.43
937,"Albuquerque, NM",10740,2000,3,110.01,-0.43
938,"Albuquerque, NM",10740,2000,4,110.57,-0.44
939,"Albuquerque, NM",10740,2001,1,113.08,-0.41
940,"Albuquerque, NM",10740,2001,2,114.02,-0.4
941,"Albuquerque, NM",10740,2001,3,114.51,-0.41
942,"Albuquerque, NM",10740,2001,4,115.41,-0.39
943,"Albuquerque, NM",10740,2002,1,115.71,-0.41
944,"Albuquerque, NM",10740,2002,2,116.79,-0.41
945,"Albuquerque, NM",10740,2002,3,118.36,-0.4
946,"Albuquerque, NM",10740,2002,4,119.15,-0.4
947,"Albuquerque, NM",10740,2003,1,120.29,-0.4
948,"Albuquerque, NM",10740,2003,2,121.6,-0.4
949,"Albuquerque, NM",10740,2003,3,122.48,-0.41
950,"Albuquerque, NM",10740,2003,4,124.84,-0.45
951,"Albuquerque, NM",10740,2004,1,126.26,-0.46
952,"Albuquerque, NM",10740,2004,2,128.72,-0.46
953,"Albuquerque, NM",10740,2004,3,132,-0.49
954,"Albuquerque, NM",10740,2004,4,134.23,-0.5
955,"Albuquerque, NM",10740,2005,1,136.95,-0.52
956,"Albuquerque, NM",10740,2005,2,143.93,-0.53
957,"Albuquerque, NM",10740,2005,3,150.13,-0.54
958,"Albuquerque, NM",10740,2005,4,154.71,-0.57
959,"Albuquerque, NM",10740,2006,1,160.51,-0.6
960,"Albuquerque, NM",10740,2006,2,166.85,-0.61
961,"Albuquerque, NM",10740,2006,3,172.85,-0.63
962,"Albuquerque, NM",10740,2006,4,176.22,-0.65
963,"Albuquerque, NM",10740,2007,1,178.62,-0.66
964,"Albuquerque, NM",10740,2007,2,180.18,-0.65
965,"Albuquerque, NM",10740,2007,3,180.81,-0.65
966,"Albuquerque, NM",10740,2007,4,180.84,-0.66
967,"Albuquerque, NM",10740,2008,1,181.39,-0.65
968,"Albuquerque, NM",10740,2008,2,178.63,-0.66
969,"Albuquerque, NM",10740,2008,3,174.48,-0.67
970,"Albuquerque, NM",10740,2008,4,173.58,-0.7
971,"Albuquerque, NM",10740,2009,1,174.67,-0.62
972,"Albuquerque, NM",10740,2009,2,168.45,-0.61
973,"Albuquerque, NM",10740,2009,3,164.09,-0.65
974,"Albuquerque, NM",10740,2009,4,163.71,-0.67
975,"Albuquerque, NM",10740,2010,1,163.07,-0.69
976,"Albuquerque, NM",10740,2010,2,160.81,-0.68
977,"Albuquerque, NM",10740,2010,3,161.21,-0.63
978,"Albuquerque, NM",10740,2010,4,159.99,-0.62
979,"Albuquerque, NM",10740,2011,1,155.2,-0.65
980,"Albuquerque, NM",10740,2011,2,151.63,-0.68
981,"Albuquerque, NM",10740,2011,3,152.8,-0.64
982,"Albuquerque, NM",10740,2011,4,153.34,-0.62
983,"Albuquerque, NM",10740,2012,1,150.8,-0.62
984,"Albuquerque, NM",10740,2012,2,149.82,-0.63
